"관측일자","지점명","평균기온(℃)","최저기온(℃)","최대기온(℃)","평균습도(%)","최저습도(%)","최고습도(%)","평균풍속(m/s)","최대풍속(m/s)","강수량(mm)"
"20171130","중랑","-1.10000002384186","-3.59999990463257","2.59999990463257","26.7000007629395","14.3999996185303","39.7000007629395","2.70000004768372","6.09999990463257","0"
"20171201","강남","-1.39999997615814","-5","3.59999990463257","46.7000007629395","24.7999992370605","79","1.20000004768372","3.5","0"
"20171201","강동","-1","-5.09999990463257","3.20000004768372","39.4000015258789","15.5","72.0999984741211","1.70000004768372","6.59999990463257","0"
"20171201","강북","-1.79999995231628","-6.30000019073486","3","48.9000015258789","25.1000003814697","77.4000015258789","0.699999988079071","5","0"
"20171201","관악","-1.5","-5.5","3.09999990463257","46.9000015258789","24.5","85","1.39999997615814","4.19999980926514","0"
"20171201","광진","-1","-5.30000019073486","3.29999995231628","46.2000007629395","24.3999996185303","78.6999969482422","1.29999995231628","4.19999980926514","0"
"20171201","구로","-1.5","-5.40000009536743","2.59999990463257","48.2000007629395","19.8999996185303","90.4000015258789","1.89999997615814","6.19999980926514","0"
"20171201","금천","-1","-4.59999990463257","3.59999990463257","39.7999992370605","14.3999996185303","79.5999984741211","1.79999995231628","4.59999990463257","0"
"20171201","남산","-2","-6.90000009536743","2.40000009536743","43.2000007629395","23.7999992370605","89","1.39999997615814","4.30000019073486","0"
"20171201","노원","-1.60000002384186","-5.69999980926514","4.69999980926514","44.2000007629395","21.2999992370605","76","0.899999976158142","3.5","0"
"20171201","동대문","-1.5","-5.5","3.09999990463257","47.2000007629395","22.2000007629395","81.5999984741211","1.5","5.69999980926514","0"
"20171201","동작","-1","-5.19999980926514","3.5","46.7000007629395","23.7000007629395","83.9000015258789","1.70000004768372","5.09999990463257","0"
"20171201","마포","-2.09999990463257","-6.30000019073486","3","52.4000015258789","27.8999996185303","88.5","1.10000002384186","4.30000019073486","0"
"20171201","서대문","-2.20000004768372","-7.19999980926514","2.79999995231628","49.2999992370605","22.7000007629395","86.6999969482422","1.29999995231628","4.69999980926514","0"
"20171201","성동","-1.29999995231628","-5.90000009536743","3.90000009536743","47.0999984741211","23.6000003814697","84.4000015258789","1.60000002384186","4.5","0"
"20171201","성북","-1.79999995231628","-5.59999990463257","2.5","37.7999992370605","15.5","72","1.29999995231628","4.19999980926514","0"
"20171201","송파","-1.20000004768372","-5.80000019073486","4","46.7000007629395","22.7000007629395","79.9000015258789","1.20000004768372","4.90000009536743","0"
"20171201","양천","-1.29999995231628","-5.5","3.5","49.5999984741211","21.3999996185303","87.5","1.39999997615814","4.09999990463257","0"
"20171201","영등포","-1.39999997615814","-5.59999990463257","3.09999990463257","51.0999984741211","22.7999992370605","87.1999969482422","2.20000004768372","6.09999990463257","0"
"20171201","용산","-1","-5.09999990463257","3.20000004768372","46.7999992370605","26.3999996185303","79.6999969482422","1.39999997615814","5.5","0"
"20171201","은평","-2.40000009536743","-6.90000009536743","2.29999995231628","49","23","83.5999984741211","1.5","6.09999990463257","0"
"20171201","중구","-2.40000009536743","-7.09999990463257","2.09999990463257","48.7000007629395","24.1000003814697","86.3000030517578","1.5","5.09999990463257","0"
"20171201","중랑","-1.60000002384186","-5.59999990463257","2.79999995231628","45.7000007629395","22.8999996185303","77.1999969482422","1.5","4.40000009536743","0"
"20171202","강남","2.09999990463257","-2.70000004768372","7.5","64.5","40.9000015258789","86.5999984741211","0.600000023841858","2.90000009536743","0"
"20171202","강동","2.59999990463257","-2.79999995231628","8.39999961853027","55.2000007629395","32.9000015258789","76.5999984741211","1","3.20000004768372","0"
