"20140106","용산","2.6","-1.6","6.9","54","39","65.8","0.9","3.3","0"
"20140106","은평","1.7","-2.5","6","51.4","34.3","65.8","1.1","3.4","0"
"20140106","종로","2.3","-1.8","6.8","55.7","39.6","68.2","0.4","2.8","0"
"20140106","중구","1","-3.7","5.6","57.8","41.4","71.6","0.7","3.8","0"
"20140106","중랑","1.9","-2.5","6.1","54.6","39.2","67.7","1","3.2","0"
"20140107","강남","3.1","0.5","5.8","61.8","53.5","68.8","0.4","2.6","0"
"20140107","강동","3.5","0.7","6.3","61.8","51.8","69.7","0.2","2.6","0"
"20140107","강북","3.5","1.2","6","61.3","52.3","68.9","0.8","2.9","0"
"20140107","강서","4","1.9","6.1","65.5","55.7","76","0.9","2.7","0"
"20140107","관악","3.9","1.8","6","59.2","49.2","66.4","0.1","2.2","0"
"20140107","광진","3.5","0.7","6.3","60.1","52","67","0.3","2.3","0"
"20140107","구로","4","2.1","5.9","61.6","51.8","69.9","0.8","3.2","0"
"20140107","금천","3.8","1.6","6.1","62.8","51.7","71.2","0.6","2.6","0"
"20140107","남산","3.3","1","5.7","77.9","67.6","89.4","0.9","2.4","0"
"20140107","노원","3.3","0.7","6.4","62.8","53.9","70.5","0.5","1.6","0"
"20140107","도봉","2.5","-0.7","5.9","67.5","54","79.4","0","1.1","0"
"20140107","동대문","3.5","1","6.2","62.5","52.1","68.5","0.8","2.7","0"
"20140107","동작","4.2","1.9","6.4","58.8","48.6","66.4","1.2","2.7","0"
"20140107","마포","3.8","1.4","5.9","65.1","53","77","0.2","2.7","0"
"20140107","서대문","3.6","1.8","5.6","64","54.6","76.6","0.8","2.9","0"
"20140107","서초","3.9","0.7","6.8","34.5","22.5","43.5","0.7","2.1","0"
"20140107","성동","3.2","0.5","7.2","57.9","43.9","71.3","1.2","2.8","0"
"20140107","성북","3.2","1.1","5.7","62.2","54.1","71.8","0.2","3","0"
"20140107","송파","3","-0.3","6.5","59.7","46.7","70.8","0.2","2.1","0"
"20140107","양천","4.5","2.2","6.6","59","46.4","67.9","0.9","3","0"
"20140107","영등포","4.3","2.6","6.2","62.4","53.9","74.7","1.3","3.7","0"
"20140107","용산","4.4","2","6.4","59.4","50.6","69.3","0.8","2.5","0"
"20140107","은평","4.2","2.3","6.1","53.9","43.8","66.6","1.2","3.1","0"
"20140107","종로","4.5","2.5","6.4","61.1","51.9","71.5","0.4","2.7","0"
