"20110101","강남","-6","-8.6","-2.5","61.2","50.3","72","1.1","3.6","0"
"20110101","강동","-5.8","-9.6","-2.4","61.4","49.1","74.5","1.5","3.9","0"
"20110101","강북","-5.8","-9.9","0","62","45.9","72.8","1","2.7","0"
"20110101","강서","-7.5","-10.9","-4.1","66.7","51.3","81.2","1.1","3.8","0"
"20110101","관악","-6.3","-9.3","-3.2","62.4","51.5","72.5","1.4","3.7","0"
"20110101","광진","-5.6","-8.6","-1.9","61.5","47.1","71.1","1.4","3.7","0"
"20110101","구로","-6.3","-9.4","-2.7","64.5","46.8","78.1","1.2","4.4","0"
"20110101","금천","-6.2","-8.8","-2.7","62.4","47.5","75.5","0.1","3.7","0"
"20110101","남산","-6.6","-10.3","-3.2","65.7","52.2","77.3","1.3","4","0"
"20110101","노원","-6","-10.5","-0.4","63.1","44.3","77.6","0.3","3","0"
"20110101","도봉","-6.8","-11.3","0.2","64.4","42","77.4","0.8","3.2","0"
"20110101","동대문","-5.9","-9.9","-1","63.9","48.3","75.6","0.1","2.6","0"
"20110101","동작","-6.3","-9.4","-2.8","62.8","50","75","1.4","4.3","0"
"20110101","마포","-7.4","-10.8","-3.2","65.2","49","76.5","1.2","4.7","0"
"20110101","서대문","-7.2","-10.5","-3.1","64.9","50.8","74.3","1.1","3.7","0"
"20110101","서초","-5","-7.7","-1.6","59.9","47.5","71.7","1.4","3.6","0"
"20110101","성동","-5.8","-9.4","-2.5","62.8","46.3","83.7","1.7","4.8","0"
"20110101","송파","-6.5","-11","-1.2","64.9","46.6","79.9","0.8","3.2","0"
"20110101","양천","-6.3","-9.2","-2.9","59.7","46.1","71","1.5","4.3","0"
"20110101","영등포","-7","-10.3","-3.7","65.6","53.1","79.9","2.3","4.7","0"
"20110101","용산","-5.5","-8.5","-2.5","","","","1.4","3.7","0"
"20110101","은평","-6.9","-10.3","-3.2","62.8","48.6","74","1.4","4.1","0"
"20110101","종로","-5.9","-9.1","-1.9","60.3","47.4","68.8","1.1","3.6","0"
"20110101","중구","-6.8","-10.1","-3.4","59.1","47.6","68.3","1.1","4.2","0"
"20110101","중랑","-6.1","-9.3","-1.9","61.5","47.2","70.3","1.3","3.5","0"
"20110102","강남","-4.6","-7.9","-0.5","64.9","42.4","81.1","1","3.9","0"
"20110102","강동","-4.4","-9","-0.3","63.8","42.7","82.5","1.5","4.5","0"
"20110102","강북","-4.4","-8.3","1.3","62.6","35.3","79.5","0.8","3.4","0"
"20110102","강서","-6","-9.9","-1.6","68.6","44.5","85.4","1","3.7","0"
"20110102","관악","-4.2","-6.5","-1.3","65.4","44.2","79.9","1.1","3.7","0"
"20110102","광진","-4.1","-8.3","0.5","63.2","44.7","81.1","1.1","3.9","0"
"20110102","구로","-4.4","-8","-0.3","67.1","43.2","83.5","1.2","3.8","0"
"20110102","금천","-4.5","-7.9","-0.5","67","43.5","84.1","0","1.4","0"
"20110102","남산","-4.9","-8.4","-0.9","65.9","46.1","82.7","1.2","3.6","0"
"20110102","노원","-4.9","-9.4","0.5","65.7","38.2","85","0.1","2.5","0"
"20110102","도봉","-5.7","-10.8","1.2","64.9","36.3","85","0.7","2.7","0"
"20110102","동대문","-4.7","-8.9","0.7","64.5","40.8","80.6","0.6","4.9","0"
"20110102","동작","-4.5","-8.3","-0.5","64.3","40.8","82.3","1.3","3.8","0"
"20110102","마포","-5.9","-9.7","-1.1","66.6","45.3","80.8","1","3.7","0"
